FILE,AR/FA Name,Original_EN_Name,Ottoman/Turkish_Name,TYPE,GeonamesID,Disambiguating_GEO_entities,Country,District,Category_of_Entity,Latitude,Longitude,Comments
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i Hudud_Basra,المحمرة,Khorramshahr,Muhammere,PLACE,127319,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.44079,48.18428,
Seyahatname-i-Hudud_Baghdad.txt,خرم آباد,Khorramabad,Hurrem-Abâd,PLACE,127349,Found in geonames w/certainty,Iran,Lorestan Province,"city, village,...",33.48778,48.35583,
Seyahatname-i-Hudud_Baghdad.txt,خرم آباد,Khorramabad,Hurrem-âbâd,PLACE,127349,Found in geonames w/certainty,Iran,Lorestan Province,"city, village,...",33.48778,48.35583,
Seyahatname-i-Hudud_Baghdad.txt,خرم آباد,Khorramabad,Hurrem-Âbâd,PLACE,127349,Found in geonames w/certainty,Iran,Lorestan Province,"city, village,...",33.48778,48.35583,
Seyahatname-i-Hudud_Baghdad.txt,"خلخال,هرو آباد",Khalkhāl,Hero,PLACE,128008,Found in geonames w/certainty,Iran,Ardabīl,"city, village,...",37.61837,48.52928,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân- Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâh,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâh,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرمانشاه,Kermanshah,Kirmân-Şâhân,PLACE,128226,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31417,47.065,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i-Hudud_Baghdad.txt,کرند غرب,Kerend-e Gharb,Kerend,PLACE,128252,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2842,46.2423,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i-Hudud_Baghdad.txt,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i-Hudud_Baghdad.txt,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i-Hudud_Baghdad.txt,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i Hudud_Basra,رود کارون,Rūdkhāneh-ye Kārūn,Kârûn,PLACE,128508,Found in geonames w/certainty,Iran,Khuzestan,"stream, lake, ...",30.42784,48.16588,
Seyahatname-i-Hudud_Baghdad.txt,کندهر,Kandhar,Karye-i Kend-Her,PLACE,128876,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",33.8877,46.8756,
Seyahatname-i-Hudud_Baghdad.txt,,Javānrūd,Felây Âlânî,PLACE,130245,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.79611,46.51722,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,Diyar-ı Acem,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,îran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i Hudud_Basra,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,إيران,Iran,İran,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
Seyahatname-i-Hudud_Baghdad.txt,ايران,Iran,memâlik-i îrâniyye,PLACE,130758,Found in geonames w/certainty,Iran,,"country, state, region,...",32,53,
